time,pressure_pss(MB),org.openmined.syft.demo_pss(MB),Active_Memory(MB),Cached_Memory(MB),Free_Memory(MB),SwapCached_Memory(MB),Inactive:,Active(anon):,Inactive(anon):,Active(file):, Inactive(file):,Unevictable:,Mlocked:,SwapTotal:,SwapFree:,Dirty:,Writeback:,AnonPages:,Mapped:,Shmem:,Slab:,SReclaimable:,SUnreclaim:,KernelStack:,PageTables:,NFS_Unstable:,Bounce:,WritebackTmp:,CommitLimit:,Committed_AS:,VmallocTotal:,VmallocUsed:,VmallocChunk:,totalPrivateClean,totalPrivateDirty,totalSharedClean,totalSharedDirty,totalSwappablePss
05:10:35,292,292,1102,1167,351,0,788,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:10:36,316,292,1100,1167,353,0,788,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,295,45,14,13,
05:10:37,288,267,1098,1167,355,0,788,536,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:10:38,292,291,1098,1167,354,0,788,536,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:10:39,291,291,1101,1167,352,0,788,539,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:10:40,244,287,1069,1167,385,0,788,506,226,562,562,96,91,508,486,0,0,732,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,223,45,14,13,
05:10:41,290,290,1100,1167,353,0,788,538,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,269,45,14,13,
05:10:42,293,292,1101,1167,352,0,788,539,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:10:43,289,290,1098,1167,355,0,788,536,226,562,562,96,91,508,486,0,0,761,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:10:44,287,288,1096,1167,357,0,788,534,226,562,562,96,91,508,486,0,0,760,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,266,45,14,13,
05:10:45,292,292,1101,1167,352,0,788,539,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:10:46,318,292,1127,1167,326,0,788,565,226,562,562,96,91,508,486,0,0,791,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,297,45,14,13,
05:10:47,260,245,1069,1167,384,0,788,507,226,562,562,96,91,508,486,0,0,733,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,239,45,14,13,
05:10:48,288,288,1098,1167,355,0,788,536,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,267,45,14,13,
05:10:49,293,293,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:10:50,291,291,1098,1167,354,0,789,536,226,562,562,96,91,508,486,0,0,761,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,270,45,14,13,
05:10:51,289,288,1098,1167,355,0,789,536,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:10:52,292,292,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:10:53,293,292,1101,1167,352,0,789,539,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:10:54,259,244,1068,1167,385,0,789,506,226,562,562,96,91,508,486,0,0,732,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,238,45,14,13,
05:10:55,287,287,1097,1167,356,0,789,535,226,562,562,96,91,508,486,0,0,760,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,267,45,14,13,
05:10:56,292,292,1102,1167,352,0,789,540,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:10:57,318,292,1120,1167,331,0,789,558,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,297,45,14,13,
05:10:58,261,260,1070,1167,383,0,789,508,226,562,562,96,91,508,486,0,0,734,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,240,45,14,13,
05:10:59,290,290,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,269,45,14,13,
05:11:00,292,292,1101,1167,352,0,789,539,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:11:01,317,293,1123,1167,330,0,789,561,226,562,562,96,91,508,486,0,0,775,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,296,45,14,13,
05:11:02,264,264,1073,1167,380,0,789,511,226,562,562,96,91,508,486,0,0,737,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,243,45,14,13,
05:11:03,292,290,1100,1167,354,0,789,538,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:04,293,293,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:11:05,284,287,1068,1167,385,0,789,506,226,562,562,96,91,508,486,0,0,732,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,263,45,14,13,
05:11:06,289,289,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:11:07,292,292,1099,1167,353,0,789,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:08,314,318,1098,1167,355,0,789,536,226,562,562,96,91,508,486,0,0,761,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,293,45,14,13,
05:11:09,292,267,1098,1167,354,0,789,536,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:10,293,293,1102,1167,350,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:11:11,292,292,1100,1167,353,0,789,538,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:12,302,299,1116,1167,337,0,789,554,226,562,562,96,91,508,486,0,0,780,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,281,45,14,13,
05:11:13,204,200,1017,1167,435,0,789,455,226,562,562,96,91,508,486,0,0,681,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,183,45,14,13,
05:11:14,263,263,1073,1167,381,0,789,511,226,562,562,96,91,508,486,0,0,737,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,243,45,14,13,
05:11:15,289,289,1098,1167,355,0,789,536,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:11:16,290,290,1099,1167,355,0,789,537,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,269,45,14,13,
05:11:17,290,316,1100,1167,352,0,789,538,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,269,45,14,13,
05:11:18,288,291,1098,1167,355,0,789,536,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,267,45,14,13,
05:11:19,293,292,1101,1167,352,0,789,538,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:11:20,289,292,1098,1167,354,0,789,536,226,562,562,96,91,508,486,0,0,761,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:11:21,287,287,1097,1167,356,0,789,535,226,562,562,96,91,508,486,0,0,760,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,266,45,14,13,
05:11:22,292,292,1102,1167,352,0,789,539,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:23,292,291,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:24,259,284,1068,1167,385,0,789,506,226,562,562,96,91,508,486,0,0,732,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,238,45,14,13,
05:11:25,289,289,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:11:26,293,292,1101,1167,351,0,789,539,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:11:27,288,289,1094,1167,359,0,789,532,226,562,562,96,91,508,486,0,0,758,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,267,45,14,13,
05:11:28,289,289,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:11:29,292,292,1100,1167,352,0,789,538,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:30,316,293,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,295,45,14,13,
05:11:31,291,266,1100,1167,353,0,789,538,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,270,45,14,13,
05:11:32,294,294,1103,1167,350,0,789,541,226,562,562,96,91,508,486,0,0,767,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,273,45,14,13,
05:11:33,292,292,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:34,244,283,1069,1167,385,0,789,507,226,562,562,96,91,508,486,0,0,733,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,223,45,14,13,
05:11:35,288,287,1098,1167,356,0,789,535,226,562,562,96,91,508,486,0,0,761,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,267,45,14,13,
05:11:36,293,292,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:11:37,318,318,1079,1167,373,0,789,517,226,562,562,96,91,508,486,0,0,743,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,298,45,14,13,
05:11:38,264,264,1074,1167,379,0,789,512,226,562,562,96,91,508,486,0,0,738,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,243,45,14,13,
05:11:39,295,295,1103,1167,350,0,789,541,226,562,562,96,91,508,486,0,0,767,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,274,45,14,13,
05:11:40,295,295,1105,1167,348,0,789,543,226,562,562,96,91,508,486,0,0,769,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,274,45,14,13,
05:11:41,285,288,1069,1167,385,0,789,507,226,562,562,96,91,508,486,0,0,733,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,264,45,14,13,
05:11:42,288,288,1098,1167,355,0,789,536,226,562,562,96,91,508,486,0,0,761,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,267,45,14,13,
05:11:43,292,292,1102,1167,351,0,789,539,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:44,287,289,1094,1167,359,0,789,532,226,562,562,96,91,508,486,0,0,758,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,266,45,14,13,
05:11:45,288,288,1098,1167,355,0,789,536,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,267,45,14,13,
05:11:46,292,292,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:47,318,292,1099,1167,353,0,789,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,297,45,14,13,
05:11:48,262,261,1073,1167,380,0,789,511,226,562,562,96,91,508,486,0,0,737,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,241,45,14,13,
05:11:49,293,291,1101,1167,351,0,789,539,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:11:50,293,293,1104,1167,349,0,789,542,226,562,562,96,91,508,486,0,0,767,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,273,45,14,13,
05:11:51,283,288,1054,1167,399,0,789,492,226,562,562,96,91,508,486,0,0,717,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,262,45,14,13,
05:11:52,289,289,1098,1167,355,0,789,536,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:11:53,292,292,1101,1167,353,0,789,539,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:54,316,317,1099,1167,353,0,789,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,295,45,14,13,
05:11:55,264,264,1074,1167,380,0,789,512,226,562,562,96,91,508,486,0,0,737,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,243,45,14,13,
05:11:56,289,289,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:11:57,292,292,1101,1167,352,0,789,539,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:11:58,318,296,1079,1167,374,0,789,517,226,562,562,96,91,508,486,0,0,742,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,297,45,14,13,
05:11:59,263,248,1073,1167,380,0,789,511,226,562,562,96,91,508,486,0,0,737,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,242,45,14,13,
05:12:00,289,289,1100,1167,353,0,789,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:12:01,293,292,1101,1167,351,0,789,539,226,562,562,96,91,508,486,0,0,765,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:12:02,290,292,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,269,45,14,13,
05:12:03,289,288,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:12:04,292,292,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:12:05,292,292,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:12:06,259,284,1069,1167,384,0,789,507,226,562,562,96,91,508,486,0,0,733,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,238,45,14,13,
05:12:07,289,289,1097,1167,356,0,789,535,226,562,562,96,91,508,486,0,0,761,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:12:08,292,293,1103,1167,350,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:12:09,288,291,1094,1167,359,0,789,532,226,562,562,96,91,508,486,0,0,758,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,267,45,14,13,
05:12:10,290,289,1100,1167,353,0,789,538,226,562,562,96,91,508,486,0,0,763,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,269,45,14,13,
05:12:11,292,292,1098,1167,355,0,789,536,226,562,562,96,91,508,486,0,0,761,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:12:12,318,298,1091,1167,362,0,789,529,226,562,562,96,91,508,486,0,0,746,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,297,45,14,13,
05:12:13,267,251,1077,1167,376,0,789,515,226,562,562,96,91,508,486,0,0,741,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,246,45,14,13,
05:12:14,290,290,1096,1167,357,0,789,534,226,562,562,96,91,508,486,0,0,760,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,269,45,14,13,
05:12:15,293,293,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,272,45,14,13,
05:12:16,290,290,1094,1167,359,0,789,532,226,562,562,96,91,508,486,0,0,758,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,269,45,14,13,
05:12:17,289,289,1095,1167,358,0,789,533,226,562,562,96,91,508,486,0,0,759,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,268,45,14,13,
05:12:18,292,292,1101,1167,352,0,789,539,226,562,562,96,91,508,486,0,0,764,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:12:19,317,308,1099,1167,354,0,789,537,226,562,562,96,91,508,486,0,0,762,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,296,45,14,13,
05:12:20,291,267,1097,1167,356,0,789,535,226,562,562,96,91,508,486,0,0,760,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,270,45,14,13,
05:12:21,294,294,1104,1167,348,0,789,542,226,562,562,96,91,508,486,0,0,768,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,273,45,14,13,
05:12:22,292,292,1102,1167,351,0,789,540,226,562,562,96,91,508,486,0,0,766,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:12:23,326,316,1152,1167,300,0,789,590,226,562,562,96,91,508,486,0,0,816,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,305,45,14,13,
05:12:24,439,430,1259,1167,194,0,789,697,226,562,562,96,91,508,486,0,0,923,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,418,45,14,13,
05:12:25,456,448,1274,1167,180,0,789,711,226,562,562,96,91,508,486,0,0,937,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,435,45,14,13,
05:12:26,532,523,1372,1167,82,0,789,810,226,562,562,96,91,508,486,0,0,1035,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,512,45,14,13,
05:12:27,591,588,1403,1165,52,0,788,842,226,561,561,96,91,508,486,0,0,1067,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,570,45,14,13,
05:12:28,402,400,1215,1165,240,0,788,653,226,561,561,96,91,508,486,0,0,879,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,382,45,14,13,
05:12:29,315,315,1158,1165,297,0,788,597,226,561,561,96,91,508,486,0,0,822,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,294,45,14,13,
05:12:30,354,353,1164,1165,291,0,788,602,226,561,561,96,91,508,486,0,0,828,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,333,45,14,13,
05:12:31,359,359,1169,1165,286,0,788,608,226,561,561,96,91,508,486,0,0,834,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,338,45,14,13,
05:12:32,234,368,1044,1165,411,0,788,483,226,561,561,96,91,508,486,0,0,708,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,213,45,14,13,
05:12:33,236,236,1046,1165,409,0,788,485,226,561,561,96,91,508,486,0,0,710,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,215,45,14,13,
05:12:34,239,238,1049,1165,406,0,788,488,226,561,561,96,91,508,486,0,0,713,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,218,45,14,13,
05:12:35,247,247,1058,1165,397,0,788,496,226,561,561,96,91,508,486,0,0,722,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,226,45,14,13,
05:12:36,250,249,1060,1165,395,0,788,499,226,561,561,96,91,508,486,0,0,724,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,229,45,14,13,
05:12:37,252,252,1063,1165,392,0,788,501,226,561,561,96,91,508,486,0,0,727,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,232,45,14,13,
05:12:38,256,256,1057,1166,396,0,788,496,226,561,562,96,91,508,486,0,0,721,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,235,45,14,13,
05:12:39,272,267,1074,1166,379,0,789,512,226,561,562,96,91,508,486,0,0,738,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,252,45,14,13,
05:12:40,276,276,1077,1166,376,0,789,516,226,561,562,96,91,508,486,0,0,742,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,256,45,14,13,
05:12:41,279,278,1080,1166,373,0,789,519,226,561,562,96,91,508,486,0,0,744,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,258,45,14,13,
05:12:42,281,281,1083,1166,371,0,789,521,226,561,562,96,91,508,486,0,0,747,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,261,45,14,13,
05:12:43,284,284,1085,1166,368,0,789,524,226,561,562,96,91,508,486,0,0,750,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,263,45,14,13,
05:12:44,288,287,1089,1166,364,0,789,528,226,561,562,96,91,508,486,0,0,753,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,267,45,14,13,
05:12:45,292,291,1093,1166,360,0,789,532,226,561,562,96,91,508,486,0,0,757,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,271,45,14,13,
05:12:46,296,295,1097,1166,356,0,789,536,226,561,562,96,91,508,486,0,0,761,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,275,45,14,13,
05:12:46,331,299,1139,1166,312,0,789,578,226,561,562,96,91,508,486,0,0,790,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,311,45,14,13,
05:12:48,329,328,1130,1166,323,0,789,569,226,561,562,96,91,508,486,0,0,794,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,308,45,14,13,
05:12:49,332,332,1134,1166,320,0,789,572,226,561,562,96,91,508,486,0,0,798,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,311,45,14,13,
05:12:50,335,334,1136,1166,318,0,789,575,226,561,562,96,91,508,486,0,0,801,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,314,45,14,13,
05:12:51,337,337,1139,1166,315,0,789,578,226,561,562,96,91,508,486,0,0,803,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,317,45,14,13,
05:12:52,340,340,1141,1166,312,0,789,580,226,561,562,96,91,508,486,0,0,806,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,319,45,14,13,
05:12:53,325,411,1126,1166,327,0,789,564,226,561,562,96,91,508,486,0,0,790,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,304,45,14,13,
05:12:54,325,325,1126,1166,326,0,789,565,226,561,562,96,91,508,486,0,0,791,501,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,304,45,14,13,
05:12:55,325,325,1127,1166,327,0,789,566,226,561,562,96,91,508,486,0,0,791,500,1,107,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,304,45,14,13,
05:12:56,325,325,1127,1166,326,0,789,566,226,561,562,96,91,508,486,0,0,792,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,304,45,14,13,
05:12:57,325,325,1128,1166,325,0,789,567,226,561,562,96,91,508,486,0,0,792,500,1,107,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,304,45,14,13,
05:12:58,325,325,1128,1166,324,0,789,567,226,561,562,96,91,508,486,0,0,793,500,1,107,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,304,45,14,13,
05:12:59,325,325,1128,1166,325,0,789,567,226,561,562,96,91,508,486,0,0,793,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,304,45,14,13,
05:13:00,325,325,1129,1166,324,0,789,567,226,561,562,96,91,508,486,0,0,793,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,305,45,14,13,
05:13:01,326,326,1129,1166,324,0,789,567,226,561,562,96,91,508,486,0,0,793,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,305,45,14,13,
05:13:02,326,326,1129,1166,324,0,789,568,226,561,562,96,91,508,486,0,0,793,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,305,45,14,13,
05:13:03,326,326,1129,1166,324,0,789,568,226,561,562,96,91,508,486,0,0,793,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,305,45,14,13,
05:13:04,326,326,1129,1166,323,0,789,568,226,561,562,96,91,508,486,0,0,794,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,305,45,14,13,
05:13:05,327,327,1130,1166,323,0,789,568,226,561,562,96,91,508,486,0,0,794,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,306,45,14,13,
05:13:06,327,327,1130,1166,323,0,789,569,226,561,562,96,91,508,486,0,0,794,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,306,45,14,13,
05:13:07,327,327,1130,1166,323,0,789,569,226,561,562,96,91,508,486,0,0,794,500,1,106,40,66,22,29,0,0,0,1908,55762,245759,119,245544,13,306,45,14,13,
