time,pressure_pss(MB),org.openmined.syft.demo_pss(MB),Active_Memory(MB),Cached_Memory(MB),Free_Memory(MB),SwapCached_Memory(MB),Inactive:,Active(anon):,Inactive(anon):,Active(file):, Inactive(file):,Unevictable:,Mlocked:,SwapTotal:,SwapFree:,Dirty:,Writeback:,AnonPages:,Mapped:,Shmem:,Slab:,SReclaimable:,SUnreclaim:,KernelStack:,PageTables:,NFS_Unstable:,Bounce:,WritebackTmp:,CommitLimit:,Committed_AS:,VmallocTotal:,VmallocUsed:,VmallocChunk:,totalPrivateClean,totalPrivateDirty,totalSharedClean,totalSharedDirty,totalSwappablePss
14:12:11,107,106,349,382,95,23,289,132,122,217,166,0,0,697,519,0,0,251,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,75,66,2,12,
14:12:12,107,107,355,382,88,23,289,137,122,217,166,0,0,697,519,0,0,257,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,76,66,2,12,
14:12:13,112,112,355,382,87,23,289,137,122,217,166,0,0,697,519,0,0,257,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,81,66,2,12,
14:12:14,114,114,356,382,88,23,289,139,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,83,66,2,12,
14:12:15,114,114,356,382,87,23,289,139,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,83,66,2,12,
14:12:16,98,99,341,382,102,23,289,123,122,217,166,0,0,697,519,0,0,243,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,67,66,2,12,
14:12:17,100,100,343,382,102,23,289,126,122,217,166,0,0,697,519,0,0,245,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,69,66,2,12,
14:12:18,107,101,350,382,94,23,289,132,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,76,66,2,12,
14:12:19,107,107,350,382,94,23,289,132,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,76,66,2,12,
14:12:20,107,107,349,382,94,23,289,131,122,217,166,0,0,697,519,0,0,251,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,76,66,2,12,
14:12:21,114,108,356,382,87,23,289,138,122,217,166,0,0,697,519,0,0,258,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,83,66,2,12,
14:12:22,114,113,356,382,88,23,289,139,122,217,166,0,0,697,519,0,0,258,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,82,66,2,12,
14:12:23,114,114,353,382,91,23,289,136,122,217,166,0,0,697,519,0,0,255,253,0,53,16,37,10,21,0,0,0,1162,14476,488,130,224,12,83,66,2,12,
14:12:24,113,112,354,382,91,23,289,136,122,217,166,0,0,697,519,0,0,256,254,0,53,16,37,10,21,0,0,0,1162,14468,488,130,224,12,82,66,2,12,
14:12:25,112,120,337,382,107,23,289,120,122,217,166,0,0,697,519,0,0,239,254,0,53,16,37,10,21,0,0,0,1162,14442,488,130,224,12,81,66,2,12,
14:12:26,92,92,334,382,110,23,289,117,122,217,166,0,0,697,519,0,0,236,255,0,53,16,37,11,21,0,0,0,1162,14453,488,132,224,12,61,66,2,12,
14:12:27,100,100,341,382,103,23,289,124,122,217,166,0,0,697,519,0,0,244,255,0,53,16,37,11,21,0,0,0,1162,14453,488,132,224,12,68,66,2,12,
14:12:28,99,100,342,382,100,23,289,125,122,217,166,0,0,697,519,0,0,244,262,0,53,16,37,11,21,0,0,0,1162,14471,488,134,224,12,68,66,2,12,
14:12:29,97,97,341,382,101,23,289,124,122,217,166,0,0,697,519,0,0,243,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,66,66,2,12,
14:12:30,106,106,349,382,94,23,289,131,122,217,166,0,0,697,519,0,0,251,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:12:31,107,107,351,382,94,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,76,66,2,12,
14:12:32,107,107,356,382,88,23,289,139,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,76,66,2,12,
14:12:33,113,113,357,382,87,23,289,140,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:12:34,114,114,357,382,86,23,289,140,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,83,66,2,12,
14:12:35,121,114,362,382,81,23,289,145,122,217,166,0,0,697,519,0,0,264,262,0,53,16,37,11,21,0,0,0,1162,14503,488,134,224,12,90,66,2,12,
14:12:36,99,92,343,382,102,23,289,126,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14465,488,134,224,12,68,66,2,12,
14:12:37,100,100,344,382,101,23,289,126,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,69,66,2,12,
14:12:38,106,100,349,382,94,23,289,132,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:12:39,106,98,350,382,95,23,289,133,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:12:40,107,107,350,382,94,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,75,66,2,12,
14:12:41,113,107,357,382,87,23,289,140,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:12:42,113,106,357,382,88,23,289,140,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,82,66,2,12,
14:12:43,114,114,357,382,87,23,289,140,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,82,66,2,12,
14:12:44,103,120,350,382,94,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,72,66,2,12,
14:12:45,80,74,330,382,114,23,289,113,122,217,166,0,0,697,519,0,0,232,262,0,53,16,37,11,21,0,0,0,1162,14451,488,134,224,12,49,66,2,12,
14:12:46,86,83,338,382,107,23,289,121,122,217,166,0,0,697,519,0,0,240,261,0,53,16,37,11,21,0,0,0,1162,14422,488,132,224,12,55,66,2,12,
14:12:47,104,104,340,382,104,23,289,122,122,217,166,0,0,697,519,0,0,242,254,0,53,16,37,10,21,0,0,0,1162,14437,488,130,224,12,73,66,2,12,
14:12:48,100,99,342,382,102,23,289,124,122,217,166,0,0,697,519,0,0,244,254,0,53,16,37,10,21,0,0,0,1162,14429,488,130,224,12,69,66,2,12,
14:12:49,101,101,347,382,98,23,289,130,122,217,166,0,0,697,519,0,0,249,254,0,53,16,37,10,21,0,0,0,1162,14442,488,130,224,12,70,66,2,12,
14:12:50,107,107,350,382,94,23,289,133,122,217,166,0,0,697,519,0,0,252,255,0,53,16,37,11,21,0,0,0,1162,14452,488,132,224,12,76,66,2,12,
14:12:51,108,108,353,382,91,23,289,135,122,217,166,0,0,697,519,0,0,255,262,0,53,16,37,11,21,0,0,0,1162,14472,488,134,224,12,77,66,2,12,
14:12:52,106,106,351,382,92,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14473,488,134,224,12,75,66,2,12,
14:12:53,108,107,353,382,91,23,289,135,122,217,166,0,0,697,519,0,0,255,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,77,66,2,12,
14:12:54,115,108,342,382,101,23,289,124,122,217,166,0,0,697,519,0,0,244,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,84,66,2,12,
14:12:55,91,87,336,382,108,23,289,118,122,217,166,0,0,697,519,0,0,238,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,60,66,2,12,
14:12:56,99,99,344,382,100,23,289,126,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,68,66,2,12,
14:12:57,99,99,344,382,100,23,289,127,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,68,66,2,12,
14:12:58,106,106,351,382,93,23,289,134,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:12:59,106,106,351,382,93,23,289,134,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:13:00,106,106,351,382,93,23,289,134,122,217,166,0,0,697,519,0,0,254,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:13:01,113,113,350,382,94,23,289,132,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:02,113,113,358,382,86,23,289,141,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:03,113,113,358,382,86,23,289,141,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:04,98,98,343,382,99,23,289,125,122,217,166,0,0,697,519,0,0,245,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,67,66,2,12,
14:13:05,99,99,344,382,101,23,289,127,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,68,66,2,12,
14:13:06,106,99,351,382,93,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:13:07,105,104,350,382,94,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,74,66,2,12,
14:13:08,106,106,351,382,93,23,289,134,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:13:09,113,113,358,382,85,23,289,140,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14488,488,134,224,12,82,66,2,12,
14:13:10,113,113,353,382,91,23,289,135,122,217,166,0,0,697,519,0,0,255,254,0,53,16,37,10,21,0,0,0,1162,14475,488,130,224,12,82,66,2,12,
14:13:11,112,113,352,382,92,23,289,134,122,217,166,0,0,697,519,0,0,254,254,0,53,16,37,10,21,0,0,0,1162,14468,488,130,224,12,80,66,2,12,
14:13:12,113,113,353,382,90,23,289,136,122,217,166,0,0,697,519,0,0,255,254,0,53,16,37,10,21,0,0,0,1162,14468,488,130,224,12,82,66,2,12,
14:13:13,99,98,340,382,105,23,289,122,122,217,166,0,0,697,519,0,0,242,255,0,53,16,37,10,21,0,0,0,1162,14451,488,132,224,12,67,66,2,12,
14:13:14,99,99,341,382,104,23,289,124,122,217,166,0,0,697,519,0,0,243,255,0,53,16,37,11,21,0,0,0,1162,14453,488,132,224,12,68,66,2,12,
14:13:15,99,99,341,382,101,23,289,123,122,217,166,0,0,697,519,0,0,243,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,68,66,2,12,
14:13:16,98,97,341,382,100,23,289,124,122,217,166,0,0,697,519,0,0,244,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,66,66,2,12,
14:13:17,106,99,348,382,94,23,289,131,122,217,166,0,0,697,519,0,0,250,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:13:18,105,105,349,382,93,23,289,132,122,217,166,0,0,697,519,0,0,251,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,74,66,2,12,
14:13:19,106,106,350,382,94,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,75,66,2,12,
14:13:20,106,106,350,382,93,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,75,66,2,12,
14:13:21,113,113,357,382,87,23,289,139,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:22,113,113,357,382,87,23,289,140,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:23,113,113,358,382,87,23,289,140,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:24,99,99,343,382,101,23,289,125,122,217,166,0,0,697,519,0,0,245,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,68,66,2,12,
14:13:25,99,99,343,382,102,23,289,126,122,217,166,0,0,697,519,0,0,245,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,68,66,2,12,
14:13:26,99,99,343,382,101,23,289,126,122,217,166,0,0,697,519,0,0,245,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,68,66,2,12,
14:13:27,106,106,349,382,95,23,289,132,122,217,166,0,0,697,519,0,0,251,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,74,66,2,12,
14:13:28,106,106,350,382,94,23,289,133,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,75,66,2,12,
14:13:29,106,106,350,382,93,23,289,133,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:13:30,113,113,356,382,86,23,289,139,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,81,66,2,12,
14:13:31,113,113,357,382,87,23,289,140,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:32,113,113,357,382,87,23,289,140,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:33,99,98,341,382,103,23,289,123,122,217,166,0,0,697,519,0,0,243,261,0,53,16,37,10,21,0,0,0,1162,14435,488,132,224,12,68,66,2,12,
14:13:34,99,99,340,382,103,23,289,123,122,217,166,0,0,697,519,0,0,243,254,0,53,16,37,10,21,0,0,0,1162,14450,488,130,224,12,68,66,2,12,
14:13:35,99,99,340,382,103,23,289,123,122,217,166,0,0,697,519,0,0,243,254,0,53,16,37,10,21,0,0,0,1162,14442,488,130,224,12,68,66,2,12,
14:13:36,99,99,341,382,103,23,289,123,122,217,166,0,0,697,519,0,0,243,254,0,53,16,37,10,21,0,0,0,1162,14442,488,130,224,12,68,66,2,12,
14:13:37,105,106,349,382,94,23,289,131,122,217,166,0,0,697,519,0,0,251,255,0,53,16,37,11,21,0,0,0,1162,14465,488,132,224,12,74,66,2,12,
14:13:38,106,106,350,382,92,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14485,488,134,224,12,75,66,2,12,
14:13:39,105,104,350,382,92,23,289,133,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,73,66,2,12,
14:13:40,106,106,351,382,91,23,289,134,122,217,166,0,0,697,519,0,0,254,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:13:41,113,107,357,382,86,23,289,139,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:42,113,113,358,382,85,23,289,140,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:43,113,113,359,382,86,23,289,141,122,217,166,0,0,697,519,0,0,261,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:13:44,99,99,345,382,98,23,289,127,122,217,166,0,0,697,519,0,0,247,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,68,66,2,12,
14:13:45,99,99,344,382,100,23,289,127,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,68,66,2,12,
14:13:46,99,99,344,382,99,23,289,127,122,217,166,0,0,697,519,0,0,247,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,68,66,2,12,
14:13:47,106,106,351,382,93,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,74,66,2,12,
14:13:48,106,106,351,382,93,23,289,134,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,75,66,2,12,
14:13:49,113,106,357,382,86,23,289,139,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,81,66,2,12,
14:13:50,112,112,350,382,92,23,289,132,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,81,66,2,12,
14:13:51,113,113,358,382,87,23,289,141,122,217,166,0,0,697,519,0,0,261,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,82,66,2,12,
14:13:52,113,113,359,382,86,23,289,141,122,217,166,0,0,697,519,0,0,261,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,82,66,2,12,
14:13:53,105,105,350,382,94,23,289,132,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,74,66,2,12,
14:13:54,89,84,322,382,122,23,289,105,122,217,166,0,0,697,519,0,0,225,262,0,53,16,37,11,21,0,0,0,1162,14451,488,134,224,12,58,66,2,12,
14:13:55,97,96,342,382,103,23,289,125,122,217,166,0,0,697,519,0,0,244,262,0,53,16,37,11,21,0,0,0,1162,14451,488,134,224,12,65,66,2,12,
14:13:56,100,100,345,382,100,23,289,128,122,217,166,0,0,697,519,0,0,247,262,0,53,16,37,11,21,0,0,0,1162,14451,488,134,224,12,69,66,2,12,
14:13:57,100,100,343,382,101,23,289,125,122,217,166,0,0,697,519,0,0,245,253,0,53,16,37,10,21,0,0,0,1162,14436,488,130,224,12,69,66,2,12,
14:13:58,105,98,348,382,97,23,289,130,122,217,166,0,0,697,519,0,0,250,254,0,53,16,37,10,21,0,0,0,1162,14442,488,130,224,12,74,66,2,12,
14:13:59,99,99,341,382,103,23,289,124,122,217,166,0,0,697,519,0,0,243,253,0,53,16,37,10,21,0,0,0,1162,14442,488,130,224,12,68,66,2,12,
14:14:00,107,107,352,382,93,23,289,134,122,217,166,0,0,697,519,0,0,254,255,0,53,16,37,11,21,0,0,0,1162,14452,488,132,224,12,76,66,2,12,
14:14:01,107,107,352,382,91,23,289,135,122,217,166,0,0,697,519,0,0,254,257,0,53,16,37,11,21,0,0,0,1162,14462,488,132,224,12,76,66,2,12,
14:14:02,106,106,353,382,90,23,289,135,122,217,166,0,0,697,519,0,0,255,262,0,53,16,37,11,21,0,0,0,1162,14472,488,134,224,12,75,66,2,12,
14:14:03,107,107,354,382,89,23,289,136,122,217,166,0,0,697,519,0,0,256,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,76,66,2,12,
14:14:04,98,99,345,382,97,23,289,127,122,217,166,0,0,697,519,0,0,247,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,67,66,2,12,
14:14:05,99,99,343,382,100,23,289,126,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,68,66,2,12,
14:14:06,99,99,344,382,100,23,289,126,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,68,66,2,12,
14:14:07,106,106,350,382,93,23,289,133,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:14:08,106,106,350,382,94,23,289,133,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:14:09,106,106,351,382,94,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:14:10,113,113,357,382,87,23,289,140,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:14:11,113,113,357,382,88,23,289,140,122,217,166,0,0,697,519,0,0,259,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:14:12,113,113,358,382,87,23,289,140,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,82,66,2,12,
14:14:13,98,98,342,382,101,23,289,124,122,217,166,0,0,697,519,0,0,244,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,66,66,2,12,
14:14:14,99,99,344,382,101,23,289,127,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,68,66,2,12,
14:14:15,106,100,351,382,94,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,75,66,2,12,
14:14:16,106,105,350,382,94,23,289,133,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,75,66,2,12,
14:14:17,107,107,351,382,93,23,289,134,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,76,66,2,12,
14:14:18,114,114,358,382,86,23,289,140,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,83,66,2,12,
14:14:19,113,113,357,382,87,23,289,140,122,217,166,0,0,697,519,0,0,260,262,0,53,16,37,11,21,0,0,0,1162,14490,488,134,224,12,82,66,2,12,
14:14:20,113,113,350,382,94,23,289,133,122,217,166,0,0,697,519,0,0,252,251,0,53,16,37,10,21,0,0,0,1162,14452,488,129,224,12,82,66,2,12,
14:14:21,111,111,353,382,91,23,289,135,122,217,166,0,0,697,519,0,0,255,254,0,53,16,37,10,21,0,0,0,1162,14476,488,130,224,12,80,66,2,12,
14:14:22,119,119,339,382,105,23,289,121,122,217,166,0,0,697,519,0,0,241,254,0,53,16,37,10,21,0,0,0,1162,14442,488,130,224,12,88,66,2,12,
14:14:23,91,87,333,382,112,23,289,116,122,217,166,0,0,697,519,0,0,235,254,0,53,16,37,10,21,0,0,0,1162,14450,488,131,224,12,60,66,2,12,
14:14:24,99,99,342,382,102,23,289,125,122,217,166,0,0,697,519,0,0,245,255,0,53,16,37,11,21,0,0,0,1162,14453,488,132,224,12,68,66,2,12,
14:14:25,98,99,343,382,100,23,289,126,122,217,166,0,0,697,519,0,0,246,262,0,53,16,37,11,21,0,0,0,1162,14472,488,134,224,12,67,66,2,12,
14:14:26,98,98,343,382,99,23,289,125,122,217,166,0,0,697,519,0,0,245,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,67,66,2,12,
14:14:27,99,99,345,382,99,23,289,127,122,217,166,0,0,697,519,0,0,247,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,68,66,2,12,
14:14:28,106,106,351,382,93,23,289,134,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:14:29,106,106,352,382,93,23,289,134,122,217,166,0,0,697,519,0,0,254,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:14:30,106,106,352,382,93,23,289,134,122,217,166,0,0,697,519,0,0,254,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:14:31,113,113,359,382,86,23,289,141,122,217,166,0,0,697,519,0,0,261,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:14:32,113,113,359,382,86,23,289,141,122,217,166,0,0,697,519,0,0,261,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:14:33,114,114,359,382,84,23,289,142,122,217,166,0,0,697,519,0,0,261,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,83,66,2,12,
14:14:34,100,100,345,382,97,23,289,128,122,217,166,0,0,697,519,0,0,247,262,0,53,16,37,11,21,0,0,0,1162,14464,488,134,224,12,69,66,2,12,
14:14:35,99,99,345,382,100,23,289,127,122,217,166,0,0,697,519,0,0,247,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,68,66,2,12,
14:14:36,99,99,345,382,100,23,289,127,122,217,166,0,0,697,519,0,0,247,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,68,66,2,12,
14:14:37,106,106,351,382,93,23,289,134,122,217,166,0,0,697,519,0,0,253,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:14:38,106,106,352,382,93,23,289,134,122,217,166,0,0,697,519,0,0,254,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:14:39,106,106,352,382,92,23,289,134,122,217,166,0,0,697,519,0,0,254,262,0,53,16,37,11,21,0,0,0,1162,14476,488,134,224,12,75,66,2,12,
14:14:40,113,113,350,382,93,23,289,132,122,217,166,0,0,697,519,0,0,252,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:14:41,113,113,359,382,85,23,289,141,122,217,166,0,0,697,519,0,0,261,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:14:42,113,113,359,382,85,23,289,141,122,217,166,0,0,697,519,0,0,261,262,0,53,16,37,11,21,0,0,0,1162,14489,488,134,224,12,82,66,2,12,
14:14:43,97,98,343,382,99,23,289,125,122,217,166,0,0,697,519,0,0,245,262,0,53,16,37,11,21,0,0,0,1162,14463,488,134,224,12,66,66,2,12,
14:14:44,99,99,341,382,102,23,289,124,122,217,166,0,0,697,519,0,0,244,254,0,53,16,37,10,21,0,0,0,1162,14441,488,130,224,12,68,66,2,12,
14:14:45,99,97,342,382,103,23,289,124,122,217,166,0,0,697,519,0,0,244,254,0,53,16,37,10,21,0,0,0,1162,14442,488,130,224,12,67,66,2,12,
14:14:46,99,99,342,382,102,23,289,124,122,217,166,0,0,697,519,0,0,244,254,0,53,16,37,10,21,0,0,0,1162,14442,488,130,224,12,68,66,2,12,
14:14:47,106,106,349,382,94,23,289,132,122,217,166,0,0,697,519,0,0,251,255,0,53,16,37,11,21,0,0,0,1162,14466,488,132,224,12,75,66,2,12,
14:14:48,106,106,352,382,92,23,289,135,122,217,166,0,0,697,519,0,0,254,262,0,53,16,37,11,21,0,0,0,1162,14485,488,134,224,12,75,66,2,12,
14:14:49,106,105,353,382,90,23,289,135,122,217,166,0,0,697,519,0,0,255,262,0,53,16,37,11,21,0,0,0,1162,14485,488,134,224,12,74,66,2,12,
14:14:50,106,106,353,382,90,23,289,135,122,217,166,0,0,697,519,0,0,255,262,0,53,16,37,11,21,0,0,0,1162,14477,488,134,224,12,75,66,2,12,
