time,pressure_pss(MB),org.openmined.syft.demo_pss(MB),Active_Memory(MB),Cached_Memory(MB),Free_Memory(MB),SwapCached_Memory(MB),Inactive:,Active(anon):,Inactive(anon):,Active(file):, Inactive(file):,Unevictable:,Mlocked:,SwapTotal:,SwapFree:,Dirty:,Writeback:,AnonPages:,Mapped:,Shmem:,Slab:,SReclaimable:,SUnreclaim:,KernelStack:,PageTables:,NFS_Unstable:,Bounce:,WritebackTmp:,CommitLimit:,Committed_AS:,VmallocTotal:,VmallocUsed:,VmallocChunk:,totalPrivateClean,totalPrivateDirty,totalSharedClean,totalSharedDirty,totalSwappablePss
19:53:15,296,296,1033,1101,456,5,747,463,222,569,525,96,91,508,392,0,0,681,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,276,44,6,14,
19:53:16,297,297,1033,1101,455,5,747,463,222,569,525,96,91,508,392,0,0,681,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,276,44,6,14,
19:53:17,302,298,1042,1101,446,5,747,472,222,569,525,96,91,508,392,0,0,690,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,281,44,6,14,
19:53:17,274,271,1015,1101,473,5,747,445,222,569,525,96,91,508,392,0,0,663,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,253,44,6,14,
19:53:18,222,219,959,1101,530,5,747,389,222,569,525,96,91,508,392,0,0,607,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,201,44,6,14,
19:53:20,288,288,1025,1101,463,5,747,455,222,569,525,96,91,508,392,0,0,673,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,267,44,6,14,
19:53:21,292,292,1029,1101,459,5,747,459,222,569,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:53:22,307,307,1044,1101,445,5,747,474,222,569,525,96,91,508,392,0,0,692,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,286,44,6,14,
19:53:22,293,293,1029,1101,458,5,747,459,222,569,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:53:24,295,295,1032,1101,457,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,274,44,6,14,
19:53:25,295,295,1032,1101,457,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,274,44,6,14,
19:53:26,296,296,1033,1101,456,5,747,463,222,569,525,96,91,508,392,0,0,681,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,275,44,6,14,
19:53:26,244,293,984,1101,505,5,747,414,222,569,525,96,91,508,392,0,0,632,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,224,44,6,14,
19:53:28,290,289,1028,1101,460,5,747,458,222,569,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:53:29,291,291,1030,1101,459,5,747,460,222,569,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:53:30,291,291,1030,1101,459,5,747,460,222,569,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:53:30,244,289,984,1101,504,5,747,414,222,569,525,96,91,508,392,0,0,632,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,223,44,6,14,
19:53:32,290,290,1029,1101,460,5,747,459,222,569,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:53:33,293,293,1032,1101,456,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:53:34,293,293,1032,1101,456,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:53:34,291,291,1029,1101,459,5,747,459,222,569,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:53:36,290,290,1029,1101,459,5,747,459,222,569,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:53:37,294,294,1033,1101,455,5,747,463,222,569,525,96,91,508,392,0,0,681,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,273,44,6,14,
19:53:38,294,294,1032,1101,456,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,273,44,6,14,
19:53:38,290,290,998,1101,490,5,747,428,222,569,525,96,91,508,392,0,0,646,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:53:40,290,290,1029,1101,460,5,747,459,222,569,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,269,44,6,14,
19:53:41,292,292,1030,1101,458,5,747,461,222,569,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,271,44,6,14,
19:53:42,294,294,1032,1101,456,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,273,44,6,14,
19:53:42,244,291,985,1101,504,5,747,415,222,569,525,96,91,508,392,0,0,633,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,223,44,6,14,
19:53:44,301,301,1040,1101,448,5,747,470,222,569,525,96,91,508,392,0,0,688,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,281,44,6,14,
19:53:45,292,292,1030,1101,458,5,747,461,222,569,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:53:46,293,293,1032,1101,457,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,273,44,6,14,
19:53:46,289,289,984,1101,504,5,747,414,222,569,525,96,91,508,392,0,0,632,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:53:48,288,288,1027,1101,461,5,747,457,222,569,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,268,44,6,14,
19:53:49,294,294,1033,1101,456,5,747,463,222,569,525,96,91,508,392,0,0,681,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,273,44,6,14,
19:53:50,294,294,1032,1101,457,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,273,44,6,14,
19:53:50,290,290,984,1101,504,5,747,414,222,569,525,96,91,508,392,0,0,632,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:53:52,288,288,1027,1101,462,5,747,457,222,569,525,96,91,508,392,0,0,675,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:53:53,291,291,1029,1101,459,5,747,459,222,569,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:53:54,291,291,1029,1101,459,5,747,459,222,569,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:53:54,288,290,1027,1101,461,5,747,457,222,569,525,96,91,508,392,0,0,675,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,267,44,6,14,
19:53:56,302,302,1041,1101,448,5,747,471,222,569,525,96,91,508,392,0,0,689,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,281,44,6,14,
19:53:57,293,293,1032,1101,457,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,273,44,6,14,
19:53:58,291,291,1030,1101,459,5,747,460,222,569,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:53:58,290,290,1028,1101,460,5,747,458,222,569,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:54:00,302,302,1041,1101,448,5,747,471,222,569,525,96,91,508,392,0,0,689,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,281,44,6,14,
19:54:01,293,293,1032,1101,457,5,747,462,222,569,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,272,44,6,14,
19:54:02,291,291,1030,1101,459,5,747,460,222,569,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:02,289,290,1028,1101,460,5,747,458,222,569,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:54:04,302,302,1041,1101,448,5,747,471,222,569,525,96,91,508,392,0,0,689,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,281,44,6,14,
19:54:05,292,292,1031,1101,458,5,747,461,222,569,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:54:06,292,292,1031,1101,458,5,747,461,222,569,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,271,44,6,14,
19:54:06,291,291,1029,1101,459,5,747,459,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:08,290,289,1028,1101,460,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:54:09,291,291,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:10,292,292,1030,1101,458,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,271,44,6,14,
19:54:10,243,289,984,1101,505,5,747,414,222,570,525,96,91,508,392,0,0,632,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,222,44,6,14,
19:54:12,288,288,1027,1101,462,5,747,457,222,570,525,96,91,508,392,0,0,675,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,267,44,6,14,
19:54:13,291,291,1030,1101,458,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:14,291,291,1030,1101,458,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:14,289,289,1028,1101,460,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,268,44,6,14,
19:54:16,289,289,1028,1101,461,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,268,44,6,14,
19:54:17,292,292,1031,1101,458,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,271,44,6,14,
19:54:18,291,291,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:18,288,288,1027,1101,461,5,747,457,222,570,525,96,91,508,392,0,0,675,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,267,44,6,14,
19:54:20,304,304,1043,1101,446,5,747,473,222,570,525,96,91,508,392,0,0,691,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,283,44,6,14,
19:54:21,294,294,1032,1101,456,5,747,462,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,273,44,6,14,
19:54:22,293,293,1032,1101,457,5,747,462,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,272,44,6,14,
19:54:22,290,290,1026,1101,462,5,747,456,222,570,525,96,91,508,392,0,0,669,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:54:24,303,303,1042,1101,447,5,747,472,222,570,525,96,91,508,392,0,0,690,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,282,44,6,14,
19:54:25,294,294,1032,1101,456,5,747,462,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,273,44,6,14,
19:54:26,293,293,1031,1101,458,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:54:26,290,290,1029,1101,460,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:28,290,290,1029,1101,460,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,269,44,6,14,
19:54:29,306,306,1045,1101,444,5,747,475,222,570,525,96,91,508,392,0,0,693,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,286,44,6,14,
19:54:30,293,293,1031,1101,457,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:54:30,288,288,1028,1101,460,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:54:32,291,290,1029,1101,459,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:33,293,293,1031,1101,457,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:54:34,308,292,1046,1101,442,5,747,476,222,570,525,96,91,508,392,0,0,694,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,287,44,6,14,
19:54:34,288,290,1002,1101,484,5,747,432,222,570,525,96,91,508,392,0,0,649,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:54:36,290,289,1028,1101,460,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:54:37,291,291,1029,1101,459,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:38,291,291,1029,1101,460,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,270,44,6,14,
19:54:39,299,295,1042,1101,447,5,747,472,222,570,525,96,91,508,392,0,0,689,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,278,44,6,14,
19:54:40,271,268,1014,1101,474,5,747,444,222,570,525,96,91,508,392,0,0,662,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,250,44,6,14,
19:54:40,245,244,979,1101,510,5,747,409,222,570,525,96,91,508,392,0,0,627,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,224,44,6,14,
19:54:42,285,287,1023,1101,465,5,747,453,222,570,525,96,91,508,392,0,0,671,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,264,44,6,14,
19:54:43,290,290,1028,1101,460,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:54:44,288,288,1027,1101,462,5,747,457,222,570,525,96,91,508,392,0,0,675,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,267,44,6,14,
19:54:44,288,288,1028,1101,461,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,268,44,6,14,
19:54:46,290,290,1029,1101,460,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:54:47,291,291,1030,1101,458,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:54:48,293,293,1031,1101,457,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:54:48,291,291,985,1101,503,5,747,415,222,570,525,96,91,508,392,0,0,633,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:54:50,289,289,1028,1101,461,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:54:51,292,292,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:54:52,292,292,1030,1101,458,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:54:52,244,291,984,1101,504,5,747,414,222,570,525,96,91,508,392,0,0,633,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,223,44,6,14,
19:54:54,289,289,1028,1101,461,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:54:55,291,291,1029,1101,459,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:56,291,291,1029,1101,459,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:57,290,290,1000,1101,489,5,747,430,222,570,525,96,91,508,392,0,0,648,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:54:58,291,291,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:54:59,291,291,1029,1101,459,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:55:00,293,293,1032,1101,457,5,747,462,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:55:00,290,292,985,1101,504,5,747,414,222,570,525,96,91,508,392,0,0,632,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:55:02,289,289,1025,1101,463,5,747,455,222,570,525,96,91,508,392,0,0,673,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:55:03,292,292,1031,1101,458,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:55:04,293,293,1031,1101,457,5,747,461,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:55:04,290,290,1027,1101,461,5,747,456,222,570,525,96,91,508,392,0,0,655,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:55:06,304,303,1042,1101,446,5,747,472,222,570,525,96,91,508,392,0,0,690,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,283,44,6,14,
19:55:07,294,294,1032,1101,456,5,747,462,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,273,44,6,14,
19:55:08,293,293,1032,1101,457,5,747,461,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:55:08,244,289,985,1101,504,5,747,414,222,570,525,96,91,508,392,0,0,633,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,223,44,6,14,
19:55:10,291,290,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:55:11,292,291,1030,1101,458,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:55:12,293,293,1031,1101,457,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:55:12,290,290,1009,1101,477,5,747,439,222,570,525,96,91,508,392,0,0,650,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:55:14,291,291,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:55:15,292,292,1031,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,271,44,6,14,
19:55:16,291,291,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,271,44,6,14,
19:55:16,289,289,1028,1101,460,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,269,44,6,14,
19:55:18,304,303,1042,1101,446,5,747,472,222,570,525,96,91,508,392,0,0,690,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,283,44,6,14,
19:55:19,293,293,1032,1101,457,5,747,462,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:55:20,292,292,1031,1101,458,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:55:20,289,289,1028,1101,460,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:55:22,291,290,1029,1101,459,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:55:23,292,292,1031,1101,458,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:55:24,291,291,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:55:24,289,289,1028,1101,460,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:55:26,288,288,1027,1101,461,5,747,457,222,570,525,96,91,508,392,0,0,675,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,267,44,6,14,
19:55:27,291,291,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:55:28,291,291,1030,1101,458,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,271,44,6,14,
19:55:28,232,291,983,1101,506,5,747,413,222,570,525,96,91,508,392,0,0,631,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,211,44,6,14,
19:55:30,289,289,1027,1101,461,5,747,457,222,570,525,96,91,508,392,0,0,675,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:55:31,292,292,1031,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,271,44,6,14,
19:55:32,292,292,1031,1101,458,5,747,461,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:55:32,288,290,1029,1101,460,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:55:34,289,289,1028,1101,460,5,747,458,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:55:35,294,294,1033,1101,456,5,747,462,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,273,44,6,14,
19:55:36,293,293,1032,1101,457,5,747,462,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:55:36,289,289,1029,1101,459,5,747,459,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,268,44,6,14,
19:55:38,303,302,1041,1101,447,5,747,471,222,570,525,96,91,508,392,0,0,689,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,282,44,6,14,
19:55:39,292,292,1031,1101,458,5,747,461,222,570,525,96,91,508,392,0,0,679,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:55:40,291,291,1030,1101,459,5,747,460,222,570,525,96,91,508,392,0,0,678,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,271,44,6,14,
19:55:40,288,288,1027,1101,461,5,747,457,222,570,525,96,91,508,392,0,0,675,327,1,114,48,65,21,28,0,0,0,1908,53903,245759,118,245554,14,267,44,6,14,
19:55:42,291,290,1030,1101,458,5,747,460,222,570,525,96,91,508,392,0,0,677,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,270,44,6,14,
19:55:43,296,296,1035,1101,454,5,747,465,222,570,525,96,91,508,392,0,0,683,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,275,44,6,14,
19:55:44,296,296,1035,1101,454,5,747,465,222,570,525,96,91,508,392,0,0,683,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,275,44,6,14,
19:55:44,293,293,1032,1101,457,5,747,462,222,570,525,96,91,508,392,0,0,680,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,272,44,6,14,
19:55:46,289,289,1029,1101,460,5,747,459,222,570,525,96,91,508,392,0,0,676,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,269,44,6,14,
19:55:47,295,295,1034,1101,455,5,747,464,222,570,525,96,91,508,392,0,0,682,327,1,114,48,65,21,28,0,0,0,1908,53904,245759,118,245554,14,275,44,6,14,
